clause_text,label
비용 증가를 개인 급여에서 충당할 수 없다.,0
비정규 근로자의 정규직 전환 요청을 경영상 사정으로 일방 거부할 수 있다.,1
"비정규 근로자의 정규직 전환은 법적 요건에 따라 검토하며, 경영상 사정만으로 거부할 수 없다.",0
"비정규 직원 계약 갱신 여부는 회사의 일방적 판단으로 결정되며, 사전 고지 없이 미갱신할 수 있다.",1
비정규 직원의 계약 갱신은 사전 협의와 충분한 통지 기간을 거쳐 결정된다.,0
"비정규직 근로자의 임금·상여금은 정규직과 별도 기준으로 산정·지급하며, 동일 업무 수행 여부와 무관하게 고용 형태에 따른 임금 격차는 정당한 처우 차이로 본다.",1
비정규직 직원의 계약 갱신 기준을 공개하지 않는다.,1
"빅데이터 분석가의 분석 결과 신뢰도 개선은 기술 발전 과정이며, 보너스를 공제하지 않는다.",0
빅데이터 분석가의 분석 결과 신뢰도가 낮으면 보너스 공제 사유가 된다.,1
"빌링 오류는 시스템 운영 과정의 일부이며, 환불액을 시스템 담당자가 개인 보전하지 않는다.",0
빌링 오류로 인한 고객 환불액을 시스템 담당자가 보전한다.,1
"사납금 방식으로 운영하는 택시 기사는 독립 개인사업자로서, 차량 운행 중 사망 또는 부상이 발생하더라도 유족보상금 및 장의비 청구 대상이 아님을 확인한다.",1
"사내 규정 위반 등 징계 사유 발생 시 갑은 단독으로 징계 처분을 내릴 수 있으며, 사안이 시급하다고 판단될 경우 인사위원회 개최 및 소명 절차는 생략할 수 있다.",1
사내 대출금이나 교육비 반환 의무가 있더라도 근로자의 동의 없이 퇴직금이나 급여에서 회사가 일방적으로 상계 처리할 수 없다.,0
"사내 메신저나 이메일을 통한 출퇴근 보고 시, 시스템 오류로 누락이 발생하더라도 다른 증빙 자료(사내망 접속 기록 등)를 통해 근로 사실을 인정한다.",0
"사내 메신저를 통해 퇴근 후 또는 주말에 업무 지시를 확인한 즉시 업무를 처리해야 하며, 이에 대한 추가 수당은 포괄임금에 기 포함되어 있다.",1
사내 복지 차원에서 지원된 학자금이나 주택 대출금은 근로자의 퇴사 시 별도 합의 없이 퇴직금에서 즉시 전액 상계 처리한다.,1
사내 복지 포인트(연간 60만 원 상당)는 통상임금 산입 대상이 아니므로 연장근로수당·퇴직금 산정 기준에 포함하지 않는다.,1
"사내 복지 포인트가 고정적·일률적으로 지급되는 경우 통상임금 산정에 포함하며, 이를 제외하기 위해 지급 기준을 임의로 변경하지 않는다.",0
"사내 연애는 조직 내 위화감 조성을 이유로 원칙적으로 금지하며, 발각될 경우 부서 이동, 대기발령 또는 권고사직 처리에 대하여 일절 이의를 제기하지 않는다.",1
"사내 조사에서 비위 사실이 의심되는 경우 조사 기간 동안 해당 직원의 출입을 제한하고 기본급의 50%만 지급하며, 조사 결과 무혐의 시에도 차액을 소급 지급하지 않는다.",1
"사내 취업규칙은 회사의 홈페이지에 게시하는 것으로 열람을 갈음하며, 근로자는 입사와 동시에 향후 변경될 모든 취업규칙 내용에 사전 동의한다.",1
"사내에서 업무상 재해가 발생한 경우, 회사는 즉시 응급 조치를 취하고 산재보험 신청에 필요한 증명 서류 발급에 적극 협조한다.",0
"사내협력업체 소속 근무자는 협력업체와의 계약에 따른 자이며, 원청의 작업 지시는 도급 품질관리로서 근로기준법상 사용자에 해당하지 아니한다.",1
"사립학교법상 교원·직원에 해당하지 않는 사립학교 종사자는 계약 형식에 따라 처우하며, 재임용 거절은 해고가 아닌 계약 갱신 거부로서 부당해고 구제 신청 대상이 아니다.",1
"사업자등록을 보유하고 세금계산서를 발행하는 자는 독립 사업자로서, 근로 유사 활동을 제공하더라도 근로기준법의 보호를 받지 않는다는 것에 사전 동의한다.",1
"사업자등록증 보유자는 독립 사업자로 간주하며, 일용 근로계약서가 있더라도 근로기준법상 근로자에 해당하지 않으므로 산재보험 신청을 허용하지 아니한다.",1
"사업장 내 CCTV는 시설 안전과 화재 방지 목적으로만 활용하며, 근태 감시나 개인 인사평가 자료로 사용하지 않는다.",0
"사업장 내 설치된 CCTV는 시설 안전 및 화재 예방 등 목적에 맞게 운영하며, 근로자의 근무 태도 감시나 인사평가의 근거로 남용하지 않는다.",0
"사업장 내에서 발생하는 소음, 화학물질 등 유해 요인에 대해 회사는 법령에 따라 정기적으로 작업 환경을 측정하고 그 결과를 근로자에게 투명하게 공개한다.",0
"사업장 임대료를 본인 부담하고 독립적 영업을 수행하는 경우 동업 관계로 간주하며, 근로기준법상 근로자에 해당하지 않으므로 퇴직금·법정수당 청구를 인정하지 아니한다.",1
"사업주와 친족 관계인 자는 임금의 정기성·고정성 입증이 없는 한 근로기준법상 근로자로 인정하지 아니하며, 4대 보험 가입 의무를 면제한다.",1
사용자 귀책으로 영업이 중단되는 경우 근로자에게 평균임금의 70% 이상의 휴업수당을 지급한다.,0
사용자 피드백 미반영으로 인한 이탈율 증가를 프로덕트 팀의 실패로 간주한다.,1
"사용자 피드백 적용은 우선순위에 따른 결정이며, 미반영으로 인해 급여를 삭감하지 않는다.",0
"사용자는 근로자 명부와 임금대장, 근로계약에 관한 중요한 서류를 작성하고 퇴직일로부터 3년간 보존할 법적 의무를 성실히 이행한다.",0
사원 채용 시 과도한 학력을 요구한다.,1
"사측 귀책사유에 의한 휴직 발령 시 휴업수당을 지급하는 것으로 근로기준법상 의무를 이행한 것으로 보며, 추가적인 복직 이행 의무는 발생하지 아니한다.",1
"사측이 매출 감소 또는 구조조정이 필요하다고 판단하는 경우 이를 긴박한 경영상 필요로 인정하되, 정리해고는 법적 절차와 노사 합의를 거쳐야 한다.",0
"사측이 매출 감소 또는 구조조정이 필요하다고 판단하는 경우 이를 긴박한 경영상 필요로 인정하여 정리해고를 실시할 수 있으며, 그 판단은 사측의 전권에 속한다.",1
"사택 관련 규정은 사전에 명확히 고지하며, 퇴거 후 전입신고 문제에 대해 법적 절차 외의 방식으로 손해배상을 청구하지 않는다.",0
"사택 및 기숙사 퇴거 지연 시, 지연된 일수만큼 일할 계산하여 당해 월 급여에서 강제 징수한다.",1
"사택이나 기숙사 퇴거가 지연되는 경우 합리적인 범위 내에서 손해액을 청구할 수 있으나, 일방적으로 산정한 금액을 급여에서 징수하거나 상계하지 않는다.",0
사회복지사 직무의 특성상 가정방문·야외 케어 시간은 이동·대기 성격이 강하다고 보아 통상임금의 70%를 산정 기준으로 적용한다.,1
사회복지사의 상담 건수 증가를 업무 효율 개선으로 간주하여 급여를 유지한다.,1
"사회복지사의 상담 건수는 합리적 수준으로 설정되며, 무제한 증가는 금지다.",0
사회복지사의 상담 결과 클라이언트의 문제 해결 실패는 상담사의 부주의로 간주한다.,1
사회복지사의 상담 결과는 여러 요소를 포함하여 종합 평가한다.,0
"사회복지사의 위기 상담 대응은 업무이며, 대응 시간에 대해 근로시간으로 인정하여 수당을 지급한다.",0
사회복지사의 위기 상황 상담 대응으로 인한 퇴근 지연은 긴급 상황으로 수당 미지급이다.,1
사회복지사의 초과 상담 건수를 임의로 할당할 수 있다.,1
산재 신청 시 재계약 조건을 불리하게 변경한다.,1
"산재 신청 후 재계약도 공정하게 진행하며, 불이익을 주지 않는다.",0
산재를 은폐하게 한다.,1
산재를 투명하게 처리한다.,0
"산재보상 기준일수에 미달하는 경미한 업무상 부상이라 하더라도, 회사는 응급 처치 및 기초 치료에 소요되는 비용을 전액 부담한다.",0
산전·산후 휴가 기간 동안 직원의 직급을 일방적으로 하향 조정할 수 있다.,1
"산전·산후 휴가 중 직급 조정은 금지되며, 복귀 후 원직 배치가 원칙이다.",0
상담 시간을 초과하면 잔업 없이 자발적 시간으로 간주한다.,1
"상습 지각자(월 3회 이상)는 해당 월 전체 근무에 대한 신뢰도 감점을 이유로 성과 평가에서 1등급 강등 처리하며, 이의 제기 절차 없이 이를 확정한다.",1
상여금(성과급) 지급 조건의 일방적 변경을 회사 경영 자유로 간주한다.,1
"상여금(성과급)의 지급 조건은 근로계약 또는 취업규칙에 명시되며, 일방적으로 변경할 수 없다.",0
"상여금은 지급 기준일 기준 월 소정 근무일수의 80% 이상 출근한 자에 한하여 지급하며, 미달자 미지급은 근로기준법상 전액지급 원칙의 적법한 예외로 본다.",1
"상품 교육은 충분히 제공하며, 판매자 책임만 강조하지 않는다.",0
상품 교육이 부족하면서 판매 실적 부족을 직원 탓으로 본다.,1
상품 반품 처리 절차가 복잡하면 담당 직원이 반품 처리 권한을 잃을 수 있다.,1
"상품 반품 처리는 정확한 절차에 따라 이루어지며, 담당자의 판단 오류는 공정하게 검토한다.",0
상품 손상은 원인을 조사하여 책임을 공정하게 배분한다.,0
상품 진열 및 재고 관리 시간 중 고객 응대 가능 상태 유지 의무는 근로자의 기본 책임으로 별도 수당 없음으로 한다.,1
"상품 진열 및 재고 관리 시간은 근로시간이므로 임금을 지급하며, 추가 책임에 대해 성과급을 지급할 수 있다.",0
상품 질 저하는 공급망 전체를 검토하여 해결한다.,0
상품 판매 목표를 초과 달성해도 차년도 목표는 더욱 올린다.,1
상품 회전율 저조를 판매점원의 영업 실패로 간주한다.,1
"새로운 기술 도입은 팀 학습 과정이며, 실패를 책임지지 않는다.",0
"새로운 기술 학습은 개발자의 경력 발전 활동이며, 회사가 지원한다.",0
새로운 프로그래밍 언어 학습도 회사의 승인 없이 하면 안 된다.,1
"생산 계획 변동에 따라 협력사 납품 일정이 변경되더라도, 해당 일정 변경에 따른 추가 비용은 하청 근로자가 부담하는 것으로 본다.",1
"생산 공정 속도 향상을 위해 휴게 시간을 1시간에서 30분으로 단축 운영하며, 단축된 30분에 대한 임금은 생산장려금에 포함된 것으로 처리한다.",1
"생산 공정 중 발생한 불량률이 월 기준치(2%)를 초과하는 경우, 담당 작업자의 생산수당 전액을 차감하고 시말서를 제출하게 한다.",1
"생산 기준은 합리적 수준을 유지하며, 월마다 일방적으로 상향하지 않는다.",0
"생산 라인 가동률 목표 미달 시 원인 분석을 공동으로 진행하며, 설비 노후·소재 불량 등 근로자 귀책 없는 원인으로 발생한 가동 중단에 대해서는 근로자에게 불이익을 주지 않는다.",0
"생산 라인 가동률 목표(95%) 미달성 월에는 생산직 전체의 생산장려수당을 지급하지 않으며, 가동 중단 원인을 불문하고 연대 책임을 적용한다.",1
"생산 라인 근로자의 결근은 법적 절차에 따라 처리하며, 초과분을 일방적으로 공제하지 않는다.",0
"생산 라인 근로자의 생산성은 설비 상태, 자재 공급 등을 포함하여 평가한다.",0
생산 라인 근로자의 월 결근 횟수 초과 시 초과분을 무급 공제하고 다음달 기본급에서 차감한다.,1
생산 라인 자동화로 감원하는 직원의 퇴직금을 최소화한다.,1
